Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
1cba6191-7818-aa12-846e-f2530ede866e,2015-08-01,,999-74-1109,,,,Jackie93,,Schuppe920,,,,asian,nonhispanic,M,Baltimore  Maryland  US,488 Crona Light,North Laurel,Maryland,Howard County,,00000,39.12471130527188,-76.82112584476502,6439.57,34327.97,157131
19645fc8-fb6c-6f37-25bc-5fe57a1b7808,2017-12-23,,999-83-8491,,,,Robbie31,Peter292,Schroeder447,,,,white,nonhispanic,M,Elkridge  Maryland  US,292 Macejkovic Ferry,Hagerstown,Maryland,Washington County,24043,21742,39.63334321344434,-77.6389942422234,9665.16,24312.28,106004
f36a0d04-0c8c-b6f9-b364-3fa2a23034b4,1979-09-09,,999-60-6715,S99997682,X87734257X,Mr.,Arturo47,Miguel Ángel46,Partida347,,,D,white,hispanic,M,Portsmouth  Saint John Parish  DM,612 Walker Vale Suite 94,South Laurel,Maryland,Prince George's County,,00000,39.05978008162348,-76.84609824473198,27618.25,146430.36,82751
a706d79f-85da-b237-d909-6aeffe8ec728,1984-09-10,,999-35-3731,S99943993,X32892043X,Mrs.,Lynette631,,Powlowski563,,Wolff180,M,black,nonhispanic,F,Travilah  Maryland  US,888 Stehr Estate,Baltimore,Maryland,Baltimore city,24510,21206,39.29461749813887,-76.47327202416422,9877.77,1012096.86,18395
b413b43b-ed54-9364-1b5d-852ce7ee5367,1986-06-15,,999-24-7711,S99955822,X66978868X,Mrs.,Jacquelyne425,Freddie621,West559,,Mante251,M,asian,nonhispanic,F,Montgomery Village  Maryland  US,1013 Kessler Glen,Columbia,Maryland,Howard County,24027,21045,39.2095618472719,-76.83942509363844,53043.82,683758.65,453039
e496c76c-86cc-08b8-a709-0de514860aa9,1953-03-09,,999-56-8964,S99978842,X76089598X,Mr.,Warren653,,Stracke611,,,S,white,nonhispanic,M,Waldorf  Maryland  US,1035 Kertzmann Glen Unit 74,Brandywine,Maryland,Prince George's County,24033,20613,38.69759663481584,-76.78772673947063,41121.57,1281073.97,179591
82b426ea-7f8f-e287-ec08-aae612a1fc59,1971-01-27,1998-10-17,999-45-3187,S99947308,X41085067X,Mr.,Dewitt635,Mauricio81,Feest103,,,,white,nonhispanic,M,Columbia  Maryland  US,178 Willms Street Apt 86,Takoma Park,Maryland,Montgomery County,24031,20903,38.9918746765575,-77.03014210151005,13550.08,111334.87,397334
a1d22b22-4748-cdd6-b9a1-c85d66f30163,1960-05-15,,999-92-8439,S99928761,X942790X,Ms.,Armida530,,Lindgren255,,,S,black,nonhispanic,F,Eagle Harbor  Maryland  US,271 Lueilwitz Trace Suite 90,Baltimore,Maryland,Baltimore city,24510,21212,39.33946045558962,-76.61698096401473,56258.50,1277810.98,81833
d7988865-ca59-bcd5-6527-b4dae6ac33f2,1957-07-08,2021-09-27,999-90-2668,S99959427,X13941935X,Mr.,Stevie682,,Zieme486,,,D,white,nonhispanic,M,Waldorf  Maryland  US,877 Haag Row,Bel Air South,Maryland,Harford County,,00000,39.49514122104924,-76.29763035775952,42768.59,1997420.36,148574
fa345cd7-c12a-a490-9e78-1b1443c5f6b7,1980-11-02,,999-35-5021,S99982725,X8384892X,Mrs.,Delsie188,Giuseppina753,Botsford977,,Towne435,M,white,nonhispanic,F,Cloverly  Maryland  US,833 Littel Station,Potomac,Maryland,Montgomery County,24031,20854,39.07525074311182,-77.26734883859196,27979.71,816878.87,56814
81eafc80-2f52-6b9c-5553-a47eb60b4289,1948-09-20,,999-36-5350,S99993015,X11383529X,Ms.,Inge747,Kirsten270,Trantow673,,,S,black,nonhispanic,F,Cloverly  Maryland  US,328 Ryan Port Unit 5,Shady Side,Maryland,Anne Arundel County,24003,20764,38.82456940915481,-76.53708188537503,50332.66,1704982.85,10275
dcdc364c-de72-9574-bb90-3c32cce35a40,2004-07-26,,999-33-9583,S99979472,X49688985X,Mr.,Leonard963,Norris589,Ondricka197,,,,black,nonhispanic,M,North Laurel  Maryland  US,1055 Lemke Union Unit 94,North Laurel,Maryland,Howard County,,00000,39.12610062771831,-76.85492318016382,24178.81,102751.88,808427
b594ce63-50e7-7a3b-0167-902cab4bf6de,1967-03-07,,999-82-2638,S99954439,X43930277X,Mr.,Lucas404,,Osorio731,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,321 Towne Ferry Apt 21,Rockville,Maryland,Montgomery County,24031,20852,39.0268511463225,-77.15561269664677,25441.46,285959.36,182270
281c80fb-9021-04db-2d78-e43b8876eba9,1966-01-16,2006-08-19,999-49-7157,S99975913,X50415617X,Ms.,Arie325,Beverley336,Schinner682,,,S,white,nonhispanic,F,Thurmont  Maryland  US,1013 Wuckert View Unit 8,Camp Springs,Maryland,Prince George's County,24033,20748,38.83203373427133,-76.95071963418518,78247.12,705485.99,11078
811245b6-d82a-f317-5fc6-bd8f6213fd5b,2016-12-02,,999-90-9244,,,,Abe604,Ahmed109,Legros616,,,,white,nonhispanic,M,Catonsville  Maryland  US,686 Kutch Divide Unit 37,Ellicott City,Maryland,Howard County,24027,21043,39.30269474141053,-76.91148224122992,11804.33,50799.30,146810
b27b2cd3-61a8-575e-c9dc-324536a8797d,1966-01-16,2013-02-03,999-95-1756,S99995694,X59954676X,Mrs.,Kristine579,,Gibson10,,Cummerata161,M,white,nonhispanic,F,Severna Park  Maryland  US,631 Corwin Skyway,Camp Springs,Maryland,Prince George's County,24033,20746,38.836063405418514,-76.9505237109707,52923.74,2443779.61,11078
fad42427-ca63-561a-4ee6-f21ea90ee1c6,1971-01-27,,999-95-4792,S99959732,X59236276X,Mr.,Jon665,,Tillman293,,,S,white,nonhispanic,M,Germantown  Maryland  US,931 Harvey Union,Takoma Park,Maryland,Montgomery County,24031,20912,38.99675981451147,-77.0366388912301,20157.22,428184.59,397334
6ddbf9be-6d37-82b2-c68f-152a68b65c6a,1967-04-27,,999-26-2550,S99931241,X52309976X,Ms.,Tegan755,Harriet337,Towne435,,,S,black,nonhispanic,F,Annapolis  Maryland  US,599 Hansen Bridge,Baltimore,Maryland,Baltimore city,24510,21229,39.349543384281205,-76.63649991217986,12589.39,884052.86,17960
877b29c2-0b02-623e-40bb-194aac9be042,1998-09-24,,999-78-1129,S99995961,X65473387X,Ms.,Dominga527,Ami949,Cruickshank494,,,,asian,nonhispanic,F,Bel Air  Maryland  US,309 Leuschke Rest Suite 52,Baltimore,Maryland,Baltimore city,24510,21206,39.2778917195602,-76.77803384173208,10858.70,530993.20,51461
6d5d7cb2-0f3f-8fba-5e7d-978b5f84f258,1948-10-20,,999-41-4466,S99949834,X50846147X,Mr.,Moises22,Leonel449,Mertz280,,,D,black,nonhispanic,M,Edgewood  Maryland  US,903 Schneider Approach,Brooklyn Park,Maryland,Anne Arundel County,24003,21225,39.255898215819336,-76.59695278176436,40686.57,463790.53,917503
4bfe5954-8c6e-6520-04f2-b665fc77ba0d,1945-04-23,2019-09-20,999-74-6515,S99968622,X78715420X,Mr.,Geraldo282,Jose871,Williamson769,,,S,white,nonhispanic,M,Bethesda  Maryland  US,345 Johns Bridge,Olney,Maryland,Montgomery County,24031,20832,39.18298372059912,-77.08693437889522,48023.58,579650.16,85476
e15b65e3-a13d-381c-2981-3c0fae83bcf9,2020-10-13,,999-36-7570,,,,Cesar434,,Romaguera67,,,,white,nonhispanic,M,Dundalk  Maryland  US,301 Jenkins Esplanade Unit 75,California,Maryland,St. Mary's County,24037,20619,38.305031245941414,-76.53801601466088,705.00,16397.30,55598
fa269709-2af5-4c2f-2bc2-a83e05a19c38,1994-03-17,,999-32-7115,S99915905,X11610802X,Ms.,Tatum703,Michal596,Larkin917,,,S,black,nonhispanic,F,Hillcrest Heights  Maryland  US,197 Pouros Mill,Largo,Maryland,Prince George's County,24033,20774,38.887400126094384,-76.74452574679228,21183.62,242625.85,78936
b5a10b42-92ca-511f-bb73-7c477cd0da7a,1994-05-14,,999-32-1375,S99933578,X78622840X,Mrs.,Chrystal576,Dia700,O'Keefe54,,Corkery305,M,black,nonhispanic,F,Frederick  Maryland  US,901 Frami Knoll,Severn,Maryland,Anne Arundel County,24003,21144,39.10786122298132,-76.68305090398187,19078.20,379880.65,368319
c3f282a6-77ea-8b99-ceda-e043c99c305d,1999-08-20,,999-51-8070,S99979071,X47605197X,Ms.,Frankie174,,Kub800,,,,white,nonhispanic,F,Baltimore  Maryland  US,1005 Dickinson Parade,Milford Mill,Maryland,Baltimore County,,00000,39.347462818659686,-76.75142639950519,16183.25,194899.66,76817
300cf7eb-9e71-797e-dfc6-352d2aadfcd2,1945-04-23,,999-65-4840,S99971225,X24431794X,Mr.,Moshe758,Armand155,Schulist381,,,M,white,nonhispanic,M,Silver Spring  Maryland  US,1069 Thompson Underpass Apt 13,Olney,Maryland,Montgomery County,24031,20832,39.13370123573357,-77.12182768857517,35951.05,252224.12,85476
b73dad25-9578-fc0f-4000-df8ea8157c7f,1999-05-29,,999-47-6578,S99957010,X77227419X,Ms.,Delsie188,Cira533,Carroll471,,,,black,hispanic,F,Clinton  Maryland  US,326 Lehner Frontage road Suite 81,Baltimore,Maryland,Baltimore city,24005,21234,39.306291485444774,-76.59939728041104,6538.56,390158.98,14518
33114676-11a1-b379-a5b8-b917089b7449,1990-12-09,,999-59-6195,S99981357,X13135636X,Mr.,Jarvis643,Blake449,Schuster709,,,M,white,nonhispanic,M,Lansdowne  Maryland  US,1068 Blanda Estate Suite 85,Baltimore,Maryland,Baltimore city,24005,21207,39.270906712552886,-76.61893681516963,15223.17,990274.46,10891
f1b64d72-e39b-5f0a-6ffe-f5fa0de9e666,1933-04-09,1949-12-12,999-82-7793,S99971305,,,Tanner110,Lauren941,McLaughlin530,,,,white,nonhispanic,M,Clinton  Maryland  US,838 Schulist Drive,Solomons,Maryland,Calvert County,24009,20688,38.32315985053135,-76.47843317420727,24915.30,121535.03,84331
8001bd9e-df48-a014-1f6b-e836abb0cdd4,1959-02-13,,999-70-3547,S99957435,X55615992X,Mrs.,Lenna704,Marcell728,Pacocha935,,Gutmann970,D,black,nonhispanic,F,Aspen Hill  Maryland  US,760 Mitchell Park Unit 87,Chevy Chase,Maryland,Montgomery County,24031,20814,38.96738867411423,-77.06228527731358,42170.41,1400219.36,885670
197af705-4955-5674-eaaf-8121409dbc78,1974-12-29,,999-35-8758,S99955499,X21340995X,Mr.,Jae222,Wilton999,Lehner980,,,M,other,nonhispanic,M,Hyattsville  Maryland  US,840 Bartoletti Walk,Frederick,Maryland,Frederick County,24021,21704,39.435489366811446,-77.37159927458092,42924.33,287635.20,64658
a230b305-5179-2db9-6a00-984ae2430042,1952-07-08,2013-03-28,999-24-1140,S99955612,X34910291X,Mrs.,Maryann106,,Beier427,,Jacobs452,D,black,nonhispanic,F,Dundalk  Maryland  US,947 Stark Glen,Frederick,Maryland,Frederick County,24021,21702,39.381289468321185,-77.51247163527023,29055.19,2398244.36,91427
754d01ff-c773-9383-5af2-31c5c4164e09,1942-06-13,2023-05-09,999-17-7506,S99966641,X40699639X,Mrs.,Charlsie105,,Jast432,,Kovacek682,M,asian,nonhispanic,F,Daegu  Daegu  KR,729 Tremblay View Unit 15,Ellicott City,Maryland,Howard County,24027,21043,39.26487371017225,-76.8356971392323,612008.72,1989661.12,55781
8e54261d-3a0c-24ac-4b57-9fe1eae521ec,2013-01-12,,999-50-7699,,,,Van763,Dorian295,Schuster709,,,,white,nonhispanic,M,Baltimore  Maryland  US,1036 Blick Estate Unit 63,Garrett Park,Maryland,Montgomery County,24031,20896,39.035598588589735,-77.0887921627037,11219.12,31144.70,825061
291b0c4d-16ff-0831-4949-20d0907c1644,1950-10-20,2014-12-13,999-97-7991,S99941476,X53388665X,Mr.,Tony646,Isaac321,Walker122,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,761 King Vale Apt 71,Ellicott City,Maryland,Howard County,24027,21042,39.289125340402435,-76.8001608890119,32616.93,328688.16,85008
b6590b9a-b3c9-bd6a-39fc-38664315d10c,1941-12-02,,999-49-7198,S99994911,X16391227X,Mrs.,Xiao631,Gwendolyn93,Gutmann970,,Luettgen772,M,black,nonhispanic,F,Baltimore  Maryland  US,848 Stoltenberg Parade Apt 31,Silver Spring,Maryland,Montgomery County,24031,20910,39.04984295250754,-76.98261042100188,130810.48,1547945.41,4075
e2a3360b-3820-1fe4-d058-56602e9a8bb2,1979-06-29,,999-48-6826,S99956198,X82362744X,Mr.,Daryl568,Erasmo545,Hickle134,,,S,white,nonhispanic,M,Leonardtown  Maryland  US,168 Schiller Club Apt 60,Joppatowne,Maryland,Harford County,,00000,39.422849147222124,-76.33291037406418,6160.50,122088.91,6465
dfa8f20e-cebd-0bb5-4ae1-2cb4a9c594fa,1978-01-31,,999-42-8442,S99949289,X71472992X,Mr.,Octavio643,Kirby843,Graham902,,,M,black,nonhispanic,M,Bethesda  Maryland  US,1060 Borer Corner,Marlton,Maryland,Prince George's County,,00000,38.781871932158154,-76.79060408483312,21904.86,464743.13,90590
60964a8d-5b7d-ba86-9ca8-e9311c16930c,1947-03-07,2024-06-20,999-80-9236,S99997020,X86840751X,Mr.,Del587,,Gislason620,,,D,white,nonhispanic,M,Hillcrest Heights  Maryland  US,128 Barton Road,Cockeysville,Maryland,Baltimore County,24005,21030,39.471405962996194,-76.63337660216101,21680.22,529881.96,4219
d9f38519-102b-9d0c-5a63-9be634ed95b3,1953-08-23,,999-73-4228,S99922237,X49883499X,Mr.,Antony83,,Quigley282,,,D,white,nonhispanic,M,Wheaton  Maryland  US,928 Schmitt Vista,Rockville,Maryland,Montgomery County,24031,20852,39.10698933282025,-77.18253534120356,38728.81,426925.01,84488
9bbd43d5-df08-6571-0ee4-776ff5742580,1959-11-23,1971-03-21,999-37-2318,,,,Ramona980,Marvel321,Lemke654,,,,other,nonhispanic,F,Severna Park  Maryland  US,208 Ortiz Lane,Aberdeen,Maryland,Harford County,24025,21001,39.60501116725788,-76.12993100213268,17552.76,49363.33,130059
38d768e2-b937-5cc5-4fe1-fc33090018e6,2021-06-28,,999-22-5964,,,,Sancho742,Julio255,Delvalle807,,,,black,hispanic,M,Lima  Lima Province  PE,784 Simonis Annex,Bladensburg,Maryland,Prince George's County,24033,20710,38.96013909689461,-76.95308373458813,300.00,10919.56,47274
25184215-c577-8d6a-ac2f-6f71c01b433e,1998-04-29,,999-95-1505,S99951467,X17444895X,Mr.,Jerald662,Isaac321,Rippin620,,,,white,nonhispanic,M,Towson  Maryland  US,703 Nienow Boulevard,Chester,Maryland,Queen Anne's County,24035,21619,38.97813111644909,-76.26385412069394,6071.75,106265.39,38194
13ec492f-6adb-06a4-0aa7-5bac5ad66031,1978-12-04,,999-10-8448,S99937506,X41940062X,Mr.,Neville893,Merlin721,Bogan287,,,M,black,nonhispanic,M,Severna Park  Maryland  US,534 Hickle Mews Suite 59,Laurel,Maryland,Prince George's County,24033,20708,39.01344985257393,-76.86734148730116,25701.03,170459.39,37975
b9a5292c-cd35-b86e-63c7-57707c486545,2020-10-05,,999-38-1461,,,,Pearlie554,Carolynn568,Fadel536,,,,asian,nonhispanic,F,Annapolis Neck  Maryland  US,171 Luettgen Crossing,Perry Hall,Maryland,Baltimore County,24005,21128,39.43843950600282,-76.41078005684909,9553.01,14050.61,140724
04e65b0a-a310-8b5c-94e3-1524dda950d7,2022-05-09,,999-93-9982,,,,Rosetta750,Omega729,Kemmer137,,,,white,nonhispanic,F,Annapolis  Maryland  US,351 Dicki Row Apt 7,Severn,Maryland,Anne Arundel County,24003,21144,39.076447239477616,-76.71882509892544,4729.92,13571.81,137554
7d3562b7-a29b-f905-70ef-9eea6f6707c1,1952-07-08,,999-99-9119,S99981980,X22849642X,Mrs.,Cheri871,Vicky438,Lind531,,Hodkiewicz467,M,black,nonhispanic,F,Damascus  Maryland  US,968 Wiegand Terrace,Frederick,Maryland,Frederick County,24021,21701,39.451613132711834,-77.40996800575736,47341.66,1716146.03,91427
b9e7b945-ea08-6087-a8d1-120e0cca31cd,1978-02-04,,999-38-3738,S99913127,X2324332X,Mr.,Bradford382,Donovan745,Brown30,,,M,black,hispanic,M,Braddock Heights  Maryland  US,860 Konopelski Mews Unit 29,University Park,Maryland,Prince George's County,24033,20782,38.95565768894178,-76.96787624841318,41179.25,157963.61,102095
6e6d83b1-043e-d684-b8cb-14c724750753,1954-03-07,,999-78-6736,S99917030,X17301214X,Mr.,Calvin845,Jospeh459,Crist667,,,M,white,nonhispanic,M,Clinton  Maryland  US,1013 Goodwin Estate,Lexington Park,Maryland,St. Mary's County,24037,20653,38.27157077530327,-76.47149356198844,91958.14,810308.45,161573
39ead5a1-91ba-3170-75cf-fca6c7e8f432,2004-04-08,,999-35-7901,S99961979,X71020665X,Mr.,Sebastian508,Lino542,Jakubowski832,,,,other,hispanic,M,Waldorf  Maryland  US,530 Watsica Drive Unit 89,Baltimore,Maryland,Baltimore city,24510,21206,39.31608675134819,-76.66565943459574,11607.67,1019907.33,94998
77e239ca-9461-2508-7b3b-af19cf7bf765,1999-08-19,,999-26-9075,S99967664,X64868163X,Ms.,Thalia561,,Robel940,,,,black,nonhispanic,F,Gaithersburg  Maryland  US,1045 Gutmann Key,Summerfield,Maryland,Prince George's County,,00000,38.86353529390429,-76.85705780417751,4899.31,329427.70,29512
1953c9c3-61cd-61f4-c267-687e5e0d51bf,2024-04-14,,999-98-9008,,,,Lavada531,Eusebia552,Kemmer137,,,,white,nonhispanic,F,Queensland  Maryland  US,613 Bechtelar Trafficway,Baltimore,Maryland,Baltimore city,24005,21222,39.26253120364532,-76.70742680618727,265.56,3852.82,13850
8780bdc7-59bb-0ede-c4a9-eef2fc717ab9,2013-02-16,,999-94-6933,,,,Tracy345,Marina546,Kirlin939,,,,black,nonhispanic,F,Chestertown  Maryland  US,1036 Heidenreich Bay Suite 58,Baltimore,Maryland,Baltimore city,24510,21218,39.36822335443752,-76.6771515266628,14719.43,66913.28,232626
5c9ea1d7-faf2-b4bc-8f1d-de64af158353,1958-12-02,,999-39-6349,S99954874,X16229866X,Mrs.,Rose199,,Grant908,,Collins926,D,white,nonhispanic,F,Dundalk  Maryland  US,178 Price Common Apt 73,North Laurel,Maryland,Howard County,,00000,39.082232459326306,-76.85229310252178,52588.53,1053238.11,552701
0070a3c5-dcd5-a1e4-499b-9428b75b6bd4,1995-01-16,,999-46-9729,S99910578,X9939142X,Mr.,Tyron580,,Pollich983,,,M,white,nonhispanic,M,Rosaryville  Maryland  US,131 Orn Mews Suite 96,Hagerstown,Maryland,Washington County,24043,21742,39.668100320867396,-77.67926217870476,13138.26,390499.18,85685
05b1b6f4-3569-6a2a-a3dc-64482d2c43cb,1936-03-02,1965-05-16,999-20-9474,S99966303,X85075370X,Mr.,Tommy814,Clemente531,Windler79,,,M,white,nonhispanic,M,Colesville  Maryland  US,1084 Kerluke Gardens,Solomons,Maryland,Calvert County,24009,20688,38.325261127526,-76.50864422939893,14303.18,406661.57,84331
eca9f7ca-28a6-b887-b40a-94988ac02993,1999-11-16,,999-85-4726,S99987894,X49186465X,Ms.,William805,Patty600,Kris249,,,,white,nonhispanic,F,Baltimore  Maryland  US,181 Thiel Arcade Unit 2,Baltimore,Maryland,Baltimore city,24510,21226,39.3808957901212,-76.53250536569902,9652.98,1177300.98,7104
c31d87c8-68f8-46a4-88cd-7f4c13e940a5,2001-09-19,,999-89-2107,S99935860,X28349199X,Ms.,Velma961,Jammie261,Yundt842,,,,black,nonhispanic,F,Ellicott City  Maryland  US,547 Jakubowski Way Suite 34,Baltimore,Maryland,Baltimore city,24510,21216,39.2654001609713,-76.60782051596581,6392.25,301140.01,1608
9d71e9b3-781a-c436-bfde-691c8f5a66d4,1941-09-20,,999-51-7330,S99975277,X55245234X,Mr.,Gus973,Tristan353,Runolfsson901,,,M,white,hispanic,M,Olney  Maryland  US,340 Kub Crossing,Gaithersburg,Maryland,Montgomery County,24031,20899,39.1340019307347,-77.22879366617549,149889.80,626970.93,40802
366cfdbe-24f5-ec38-e0c7-434d2e902a21,1973-10-29,,999-90-2226,S99925538,X60033679X,Mr.,Junior695,Derrick232,Macejkovic424,,,M,asian,nonhispanic,M,College Park  Maryland  US,315 Lockman Union,North Potomac,Maryland,Montgomery County,24031,20878,39.150239783605784,-77.21123596151718,23929.67,280351.65,101651
bede489a-b8e2-272e-8f8f-fc0697f86fe3,1990-12-27,,999-53-2283,S99952652,X23915843X,Mrs.,Sally227,,Windler79,,Lindgren255,M,white,nonhispanic,F,Waldorf  Maryland  US,991 Powlowski Bay,Parkville,Maryland,Baltimore County,24005,21234,39.41098108150284,-76.48805581957967,25912.95,555497.25,53540
0ae4d556-d7d3-47fc-8146-1434a2beda20,1983-02-26,,999-81-7484,S99984777,X39861468X,Mrs.,Cheryle584,Chere867,Cormier289,,Mosciski958,M,white,nonhispanic,F,Ellicott City  Maryland  US,621 Hessel Mill Unit 23,Cumberland,Maryland,Allegany County,24001,21502,39.65623680621408,-78.79293846821064,32006.74,744502.56,30958
71b14070-38f1-4f05-f0f5-de4c36ad866a,1970-04-02,,999-19-3059,S99911339,X34364879X,Mrs.,Fairy757,,Stracke611,,Wolf938,D,white,nonhispanic,F,Potomac  Maryland  US,1066 Schoen Parade,Olney,Maryland,Montgomery County,24031,20832,39.175785633008786,-77.10728763395232,38735.40,879048.42,698238
3fae181a-fb23-7e93-c702-9f8c1dd813d9,2008-11-29,,999-62-8657,S99976708,,,Calandra120,,Koch169,,,,white,nonhispanic,F,South Kensington  Maryland  US,185 Klocko Route Unit 26,Fairland,Maryland,Montgomery County,,00000,39.04686967166406,-76.99082338157649,9497.34,64346.90,153920
72580cfd-3eea-f816-1c2f-bd9d39f56464,2020-03-16,,999-67-3911,,,,Ayako221,Verla696,VonRueden376,,,,white,nonhispanic,F,Cloverly  Maryland  US,226 Crona Annex Apt 52,Silver Spring,Maryland,Montgomery County,24031,20904,39.035457347477234,-76.99848493412331,9390.63,32820.79,177186
23a1edb1-bf2a-f30f-7fab-fef4d9591633,1947-03-07,2022-05-02,999-82-1940,S99916280,X89911621X,Mr.,Eloy929,Milton509,Johnston597,,,D,white,nonhispanic,M,Cloverly  Maryland  US,1086 Gutkowski Underpass Apt 88,Cockeysville,Maryland,Baltimore County,24005,21030,39.49959914249194,-76.7228825995593,31903.49,942481.23,4219
8b091648-131a-aeac-835e-2c87f7381551,1974-04-04,,999-64-5754,S99910112,X61445665X,Mrs.,Mariette443,Sherilyn598,Hettinger594,,Gerhold939,M,white,nonhispanic,F,New Carrollton  Maryland  US,956 Blick Landing Unit 25,Brunswick,Maryland,Frederick County,24021,21758,39.379043428085915,-77.64108077049028,28331.28,1006395.44,151391
6002dcb6-c86f-5e43-9c5c-1f6497604eef,1974-01-06,,999-84-5474,S99929962,X35932481X,Mr.,Eugene421,Rogelio17,Dickens475,,,S,white,nonhispanic,M,Gaithersburg  Maryland  US,1044 Huels Pathway Unit 57,Chesapeake Beach,Maryland,Calvert County,24009,20736,38.691898873004746,-76.5525703176859,20408.76,306716.76,122598
562c5da9-7edf-2f35-2ad9-89267b436d8f,1979-05-15,,999-96-6668,S99921032,X13290738X,Mr.,Dane516,Malcom15,Rau926,,,W,white,hispanic,M,Olney  Maryland  US,167 Fahey Well,Rockville,Maryland,Montgomery County,24031,20850,39.0239896355016,-77.14858280804813,24067.26,226852.21,517018
e479366e-9b89-ce6c-069e-cf6000264469,2017-11-03,,999-31-6687,,,,Mardell937,Creola518,Gleason633,,,,white,nonhispanic,F,Hillandale  Maryland  US,243 Blick Divide Unit 84,Clinton,Maryland,Prince George's County,24033,20735,38.79590653821223,-76.93172880156105,4167.36,31368.58,197771
721d79eb-2fea-0b2a-7de2-5443f461f94e,1978-01-24,,999-34-8367,S99936781,X52469335X,Mr.,Raleigh478,,Stiedemann542,,,M,black,nonhispanic,M,Mount Airy  Maryland  US,690 Hegmann Center Suite 94,Havre de Grace,Maryland,Harford County,24025,21078,39.551908100957256,-76.14227145637838,22356.87,151914.11,38243
b30bfbb6-810e-1ffc-0e50-ff2c39d6aef6,1985-06-07,,999-28-5754,S99959431,X50880594X,Mr.,Wilfred787,Erich201,Murazik203,,,M,black,nonhispanic,M,Easton  Maryland  US,489 Cummings Dam Unit 53,Riverdale Park,Maryland,Prince George's County,24033,20737,39.041592885755726,-76.90750356929465,17793.33,161492.43,63236
1dac2e2b-a8e9-fd14-6ed6-30ec88d85e63,1974-08-23,,999-38-4433,S99993600,X66254306X,Mrs.,Darnell564,Pat3,Heller342,,Rath779,W,white,nonhispanic,F,Annapolis  Maryland  US,964 Jacobi Viaduct Unit 50,Columbia,Maryland,Howard County,24027,21046,39.14024802481353,-76.80979411479393,64357.72,1721074.06,112066
b4e21cbc-9d64-3903-1c52-09c4d1d394d0,1944-11-08,2010-01-13,999-69-6622,S99971716,X52340221X,Mr.,Sylvester827,Reyes140,Olson653,,,M,white,nonhispanic,M,Glen Burnie  Maryland  US,334 Effertz Track Unit 56,Aspen Hill,Maryland,Montgomery County,24031,20906,39.0453828434522,-77.03520893237265,532170.98,2826232.87,36414
26e2b5d8-e415-1366-d286-724b82c0ee62,2018-04-29,,999-60-4208,,,,Jason347,Maryalice613,Schulist381,,,,white,nonhispanic,F,Beltsville  Maryland  US,1080 Olson Ranch Apt 85,Timonium,Maryland,Baltimore County,24005,21093,39.4882251761088,-76.64199586621086,7448.11,40213.94,736814
87857d2f-5f5d-c4a9-45b2-6b0632b36ca2,2024-03-25,,999-46-2767,,,,Sanford861,Sonny285,Johns824,,,,black,nonhispanic,M,Bartonsville  Maryland  US,479 Abernathy Mission,South Laurel,Maryland,Prince George's County,,00000,39.06511172126454,-76.88045123779287,5335.65,1949.80,69647
eacb6cb1-9725-e37d-da48-c89392488854,1950-10-20,2000-03-08,999-66-6370,S99967357,X82410391X,Mr.,Deon400,Shelby741,Schoen8,,,D,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,239 Corwin Landing,Ellicott City,Maryland,Howard County,24027,21043,39.234598042110306,-76.92294750983056,24359.81,198962.75,85008
0d949a0e-bea3-6fe2-cb65-2effdbdb0b5d,1942-06-13,,999-24-9121,S99973248,X34575452X,Mrs.,Elana101,Page791,Pollich983,,Kling921,M,asian,nonhispanic,F,Daegu  Daegu  KR,819 Lubowitz Union Suite 21,Ellicott City,Maryland,Howard County,24027,21043,39.29415715977116,-76.8491494386302,73483.61,1284607.07,55781
4e3e8ee0-e299-92e9-998f-2c0d931dc5b9,1974-04-11,,999-33-1324,S99997964,X65437852X,Mrs.,Jesusita936,Antoinette709,Bashirian201,,Dooley940,D,other,nonhispanic,F,Germantown  Maryland  US,995 Hoppe Trace Unit 74,Annapolis,Maryland,Anne Arundel County,24003,21402,39.011479017565485,-76.43924796771037,28397.52,808597.57,89450
5b1930fd-97d3-1ccb-5d30-630383275082,1960-05-23,,999-66-8256,S99995998,X80363581X,Mrs.,Joseph689,,Swift555,,Walter473,M,white,nonhispanic,F,Centreville  Maryland  US,968 Smitham Parade Suite 77,Frederick,Maryland,Frederick County,24021,21704,39.38683637787684,-77.3875720012878,38375.00,632379.16,139762
0e1b0f4a-bd5f-c987-4094-c9b235eb4c2e,1950-10-20,2017-02-21,999-15-1028,S99999718,X41134394X,Mr.,Wiley422,Ty725,Bauch723,,,W,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,843 Quigley Skyway Unit 44,Ellicott City,Maryland,Howard County,24027,21043,39.22095609936366,-76.79573870713337,59731.59,1007290.75,85008
